D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\greplin-lucene-utils.arff,naive,0.972999651,0.971175166,0.971726779,0.99055115,0.163192905,0.176496674,0.014634146,0.027937916,0.148558758
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\greplin-zookeeper-utils.arff,naive,0.847432989,0.803149606,0.788503371,0.813274843,0.767716535,0.779527559,0.188976378,0.200787402,0.578740157
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\gson-fire.arff,naive,0.854829872,0.810631229,0.802674891,0.869274584,0.700996678,0.720930233,0.179401993,0.199335548,0.521594684
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\gwt-bootstrap.arff,naive,0.999843579,0.999843554,0.999840432,1,0.001877347,0.002033792,-1.56E-04,0,0.002033792
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\hadoop-book.arff,naive,0.990520916,0.984912652,0.986802011,0.993094974,0.030439386,0.032292218,0.012440445,0.014293277,0.017998941
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\hashids-java.arff,naive,0.942003389,0.93654267,0.934548667,0.94219036,0.737417943,0.750547046,0.06345733,0.076586433,0.673960613
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\HTTP-Proxy-Servlet.arff,naive,0.987331676,0.986460348,0.986693903,0.996462436,0.125725338,0.127659574,0.00967118,0.011605416,0.116054159
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\IClojure.arff,naive,0.987793443,0.987408185,0.987549199,0.996876491,0.087093389,0.092339979,0.004197272,0.009443861,0.082896118
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\invokebinder.arff,naive,0.935368399,0.933530281,0.933805017,0.966029178,0.435745938,0.457902511,0.026095519,0.048252093,0.409650419
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\jackson-dataformat-csv.arff,naive,0.928763478,0.912942021,0.915311836,0.959246141,0.378029079,0.390235146,0.07628792,0.088493987,0.30174116
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\jackson-datatype-guava.arff,naive,0.898127498,0.870944484,0.871128053,0.933915714,0.555875991,0.565248738,0.123287671,0.132660418,0.43258832
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\jackson-datatype-joda.arff,naive,0.888434475,0.861111111,0.85915115,0.86281145,0.618773946,0.62835249,0.131226054,0.140804598,0.487547893
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\jackson-module-afterburner.arff,naive,0.866518862,0.836945304,0.828821407,0.846552132,0.725490196,0.738906089,0.151358789,0.164774682,0.574131407
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\JActor.arff,naive,0.843652198,0.784461153,0.785578952,0.856381542,0.580200501,0.600250627,0.187969925,0.20802005,0.392230576
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\JAdventure.arff,naive,0.975172956,0.961059543,0.964993243,0.989976357,0.105501472,0.108218248,0.038487661,0.041204437,0.06701381
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\java-grok.arff,naive,0.956127596,0.950581395,0.951401269,0.972270818,0.353197674,0.359011628,0.043604651,0.049418605,0.309593023
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\java-jwt.arff,naive,0.916992581,0.907859079,0.892047623,0.806472492,0.929539295,0.929539295,0.092140921,0.092140921,0.837398374
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\java-libpst.arff,naive,0.952371169,0.930624817,0.935769969,0.964383224,0.212232326,0.213699032,0.067615136,0.069081842,0.14461719
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\java-merge-sort.arff,naive,0.911791733,0.878640777,0.883583743,0.9277031,0.39684466,0.40776699,0.11407767,0.125,0.28276699
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\java-sizeof.arff,naive,0.972960175,0.96886675,0.969943514,0.987692728,0.154420922,0.169364882,0.02366127,0.03860523,0.130759651
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\java-uuid-generator.arff,naive,0.953266362,0.943352601,0.945180084,0.975417305,0.290751445,0.292485549,0.053179191,0.054913295,0.237572254
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\javacpp.arff,naive,0.99029217,0.98819177,0.988849405,0.995153323,0.041252787,0.042874519,0.008564768,0.010186499,0.032688019
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\javapoet.arff,naive,0.899614006,0.888244275,0.883566978,0.864387033,0.733740458,0.747175573,0.097709924,0.111145038,0.636030534
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\javatuples.arff,naive,0.973431181,0.96665647,0.969092104,0.983264313,0.066992964,0.085041297,0.018048333,0.036096666,0.048944631
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\JavaVerbalExpressions.arff,naive,0.934642927,0.933717579,0.928280747,0.913733445,0.887608069,0.899135447,0.054755043,0.066282421,0.832853026
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\jenkins-ansicolor-plugin.arff,naive,0.900624942,0.883610451,0.8836643,0.918742018,0.54631829,0.560570071,0.097387173,0.111638955,0.448931116
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\jenkins-sonar-plugin.arff,naive,1,1,1,1,0.582959641,0.582959641,0,0,0.582959641
